Job Title,Job ID,Job Link
Account Assistant,3758266877,https://www.linkedin.com/jobs/view/3758266877/?eBP=CwEAAAGLqJ3_wPKomO4r5K_YwRvaWlNlzbWzAew__kPZLLNe652sWRDHgRLKpJcj3kzfTqkWSOYxwmW37BufinXYlsUpC_h8ar8MKD7HN1LVrcSw4Od8PEmOAMrcMEcnoAzBqmt6frWi-l8uDBXDNr7E_NW7zmjrxF5x_rwcF1mwxQU0vwqVf4speueCYbAOWVPbij0XUaxS-1pafE6FJC1L4JJ-XRUuZz4shFjRGTYEpNtLaFL5DLzf0mZZaoR_d-euOu7p3sHxyThK6fFCfW9aZhlnsjqSYRy5DGn_0Tf9kVbwX2Mhfcs1JP4tepWf8kiIt8DGU7CU8eX5z0An9nbvojsBiDBdC8bW3YlNVBUDDWoKc9SdIvYlJIwIyiPgWipVqK0-NJAz3U_IADS-7RiimYNYDzW8F0N1_Hg&refId=7gKVEpH2mWpipNZL7dxAYA%3D%3D&trackingId=Tut5k8KwsbRAcr8vczS0aA%3D%3D&trk=flagship3_search_srp_jobs
Jr. Business Development Executive,3752417651,https://www.linkedin.com/jobs/view/3752417651/?eBP=CwEAAAGLqJ3_wHiJ-OufAVNo62rt3zhASh4pWk28g9Gc0kNuXcBkHR0u88LeD4cOsNDKi39EeNihYbMaPVNnG8mh5m0HXKAnX4-x9M7SBS4vc2lKmpH2NOc0kGhvkmxOkN5FkWc22gJUbq_N58iNEPMN6EFY-6Wx7p-3qwtryvmhr6aCV4PF9bSUcknjxol0k7__kCeC9m2aUF2Z-1cl6rJ8_N_7iguUA_gY_6DFr3Pt4eUeURisSlnnerYkF-c1_qqLeJsSHexRn3HmZ6xkPsRatb6pqSIlPjyLGINRy1I-5gfmVLnOyyRmB8YHvr-yXnLzXwHw80qdLbbXJV-Yel_NgOkKsRypKVMoTfpQD85WWtYpxXwpF6KkaCnmbKy7&refId=7gKVEpH2mWpipNZL7dxAYA%3D%3D&trackingId=xonO%2BsJ8%2B77PPowhh8E7kA%3D%3D&trk=flagship3_search_srp_jobs
Business Development Associate,3751725336,https://www.linkedin.com/jobs/view/3751725336/?eBP=CwEAAAGLqJ3_wB3wUO3Yz9EzPlKaKaxCB3-6Eitc898j5spdAIm51qdOsGRhdRWPYHUWjfQk0qmQ6_ln8kisYUymJ_PToyeGN7zqSquXoAQBSdzlYOIk47Z5LF8ajKT5TVnRidno_0UQqjZVy5DKU2INpsWi8JCP95_gygfjtNoOpSxt2BrxvJKkv2ZE37JGMgu4Jz5QfEiM3-YJrRzhvWJFHQwfK6-ZPBXbn1QZUObk8aSmLVp-umLpquwtzcKRdUUcIqzV0zDuCA1loWCocKl5_ByGI1raUqPIayxb2FRf5AV0a8rNuxZEs5aef7xsvLORSkTZO_HkLGdmDwexwJw3qZUFxveVY2W27wRj3Rhdb33VhAujBtigrYFt6-ga&refId=7gKVEpH2mWpipNZL7dxAYA%3D%3D&trackingId=KEtbHNewsF6Bei95KCIhsQ%3D%3D&trk=flagship3_search_srp_jobs
Business Development Specialist,3756877896,https://www.linkedin.com/jobs/view/3756877896/?eBP=CwEAAAGLqJ3_wHiTjpySjongqGWg40u4FqNh-3OSLAQK3y04JiABcfqjctj3BzB1_4cpE1TZeo6MNZzAEZFvSaSHTD8ueyAl1kz42Q8SnsmfrIrz47tAAQeXFR9Zzt8HN5rW4_QPc5ZlI06W6WxNl5j49I9dxv9MdF0VyXfxOtVorWNfmZp3hRp8xXz95sN_EpZrfxl-MURqryFl7lsFXpHlP0GWXGsN2OfAj9fQrH3V_-Vf4hqD9RnYHZjCjRXNTszZRsXuP1h2iuwrUJKCMCdXgMC_yKTaKz1NyyqP1da8a0Eo6Abw3y1p-c-grUw7xy5rtxEnaRAP4TlaIzjr8ejzuul7f-GLjoe3z-4UmcJrgG3iE9VfDmI6uFE1iC6tJNYRXBX9yaRV1wB5Q05pMLqbdpj9PNLj7tK0ya9l8juq&refId=7gKVEpH2mWpipNZL7dxAYA%3D%3D&trackingId=wbOmiEctIbjiJ%2BIt0ftPeA%3D%3D&trk=flagship3_search_srp_jobs
"Data Science & Web Scraping for AI (Python, LangChain, SQL, Automation)",3759132223,https://www.linkedin.com/jobs/view/3759132223/?eBP=JOB_SEARCH_ORGANIC&refId=7gKVEpH2mWpipNZL7dxAYA%3D%3D&trackingId=02K7qNZac4%2BchL5sUQ3wKA%3D%3D&trk=flagship3_search_srp_jobs
Business Development Associate,3755242351,https://www.linkedin.com/jobs/view/3755242351/?eBP=CwEAAAGLqJ3_wISnzYFdTHNGuNn0pBtnm-qHqnKFuAVBkafM14fzWPg-1wsyobWU4L5ydxbxhcNEru_oFgyRbGDcmJ9sI_QEn1Dj7Dm_eILvmrbYm0LEgMHGbULPnw2XLqos5S1BR-4r_f4mqBXozOcIjoPLJhbacrnbmnKSy3AA9c_VEqaNFiBklPWUArzNs5tl5JLzZbxI-xUyxNNedLabNjZYBYbUw9uL80Fov0mSMvwGPQIPNoSChKtYqMe5dCsaP2q4zaS1is-hqpvHMVrM6b1I3E_RbdeQSIHf0784ypmgRt9bGEoJd2DNVXCbxU6dNCbsuEKLWLOTJmCec9-6ZfyCBVbeSXpxizw5jTQDrHCRcfaKq-QsRfIxhtTC&refId=7gKVEpH2mWpipNZL7dxAYA%3D%3D&trackingId=WgSzmQBguPR60DEmsYqwOw%3D%3D&trk=flagship3_search_srp_jobs
Supply Chain Assistant,3755201096,https://www.linkedin.com/jobs/view/3755201096/?eBP=CwEAAAGLqJ3_wOJTWfDqAxujwiLOzW6ecqPtDbmrJjX6zIMVvhPB6JpfseMtJBbefzheJCr422jR6hLpJvVKLs-hOJlshSiP7s0l68llR2jxKGS6D0D3nTAwLHkjNqHE6JZEeZK_VsO5GrSf53bvN6B6KfzpDrTjSYoa8dW-9_0kG3lIU37_bnsoAWItd5tk7nrmvxAJxycZUFsgufBZJ7q1pGOpJ-0RRjp3blPSYq26gfxYK2FGOP5EgvE1ycOCyiHhxqF_N23O8bODmQDzF9TiIL62W9JhWK3wlzGR2ldo0XMDCF4olr2CdX2JcTE2zgqEht3xdDThPbKCbN1rsms_PMzE7VR1r_-dSdxdHoSOU9_A8K9h-hKXZJiCcIwy&refId=7gKVEpH2mWpipNZL7dxAYA%3D%3D&trackingId=R7iK%2F7TJqklksoSCMb2YCQ%3D%3D&trk=flagship3_search_srp_jobs
Business Development Representative,3751798710,https://www.linkedin.com/jobs/view/3751798710/?eBP=CwEAAAGLqJ3_wJMiS7r9RDW-qe7eX9gRB6AqCg6Q2ToFhnelzvE_WsGTchxz4stfkS_yLhKVCpjZ9qeJA0jRfy1E0Kix1xOI1vWjCZHiC260k_hDlY0NaYZH43bW8ExFssFfpkv2E_eCi7p91Zsh-0aI7xW7jjFnCl5T8iNA4BfbYUl8gk9kK9UopZLMmY3kdixK5aFIiDlVS3GfY072xz9M91GEBrWxrP4o0MaKWRKOwSY5Nv0KtZNTB1tOyGP9udeBAtOQ0GTRS_EAR4o_IF8bkVv74eLbmceaLEuvdYLV-LcBArnY16juAXXf9WbUzZZZmBr2Xc4AVxt2su66dSsdATipl7BU-g&refId=7gKVEpH2mWpipNZL7dxAYA%3D%3D&trackingId=bcTdb7cFaIjVV4IOVSwEVA%3D%3D&trk=flagship3_search_srp_jobs
ERP and Systems Administrator,3751162432,https://www.linkedin.com/jobs/view/3751162432/?eBP=CwEAAAGLqJ3_wCa_LTQ7lUJ6vXlNZys1vLskFkLRkAWZVBoUaSpPxhjmrjd3bPS4v3seraKtcb07uQoKAgOXZH9MyeHpWl0RGoiv1JM9EMxkKIlKmKMcDrmTvWQNC5HLD9u9MYsnCffSVIDhc9FV-wxna4qeZ399o91P3wFY4EhWcdMhB9lGpXgcTyn_ymG8lMSuIoQK8V3KnRbH2y8L5TrXbRmTV2iYs6-j4dm5HMqLYcVQLbSD4lMBqUZJOwmB1JzhArfiPwSgu2EypyRmzlbeVnWqk4O9ZhtUt4BP3kMpZNPqy0xWc1uJu3vtBTsynPap0WrszfZJPp6r2q1ffvgHzakJKYVrcQgoue3UAiW0Z_Awv87l6Lsm74US9MzNXDo-7of2Eg&refId=7gKVEpH2mWpipNZL7dxAYA%3D%3D&trackingId=c%2BpNXERlcOvp2qm1vEqwSA%3D%3D&trk=flagship3_search_srp_jobs
Business Development Executive,3468027562,https://www.linkedin.com/jobs/view/3468027562/?eBP=CwEAAAGLqJ3_wB7al8JHFxZjM1MxZxeDc42n4wJ4v98E-tO8hqOsymzGFN0OBR_GArk463aqE5NhTuVCyUmRqUsa6_pDzUEi7RkfRw_45kWdltx7UVm-u-K50QwYMhIstQVbvBPsyvWMnF_rDxHExee-HEh91uibym_WETsWtCnDlJvSIe0fFAWv5ebW89SxHv68XH74EKsFjUmtg-nZxcK6zOBWi2Ixc9FsDyjLLYdKtmVfzEZ3fdPAq-ahMw5dnWBj_E8YnLWb3udoM9oHZLBoD4uxAs14b4fZ0NnBJgNakfx_1lZElDWwf3XVUaCxByILLZSsmVuoy7QrMt8ftDRxIAFoBHtJg3CDClOczxj51opsskmFpSYifr32_URN&refId=7gKVEpH2mWpipNZL7dxAYA%3D%3D&trackingId=hWLPngzPPgsa8KUxh6IzDw%3D%3D&trk=flagship3_search_srp_jobs
